path,label,group,width,height,sha256,pixel_sha256,phash,split_group
Basil_Plant_Unhealthy/IMG_20201217_151906.jpg,Unhealthy,,300,300,3597c5836cb2014e0ad670b5c460f7ecc16616919aac6a5628b1ddd1b85b3f33,2338d8ae2b5e766a86e5de6fbd60d249534d29f0fe71e8225564674fa202ee83,361329842608794796,group-00700
Basil_Plant_Unhealthy/IMG_20201217_151907.jpg,Unhealthy,,300,300,280ead5c82a4e551d464f725438f0dfa2dcd8c827e1ea2d57e42ca9b3da93cbf,d5dbc80fb493c047efeda5c11dc31014fa5bf1770c0fc46f491dee5569711a43,5006748430689993940,group-00701
Basil_Plant_Unhealthy/IMG_20201217_151908.jpg,Unhealthy,,300,300,1e635466025f5d17c2905b0a992e93a5f7136deb2115b6948f6e0d5bfac7c46b,cfa2f671af181b42f02f7cbd5aaa02ce097d6975e57311ad8e6b23fbec791743,4696121552440509460,group-00702
Basil_Plant_Unhealthy/IMG_20201217_151909.jpg,Unhealthy,,300,300,9589b0c0ab38f9be806fbb4a4a5d16d65481df2a4a3fea58725c642fa1827773,0f06ef8a9c9f9b1ef9b084e0a2a98028bafbc2bb590a2dfbdd9f3fc7a1e122c6,7137002043632632900,group-00703
Basil_Plant_Unhealthy/IMG_20201217_151910.jpg,Unhealthy,,300,300,0add17608309c94c170a29942177200c012021189ce456e2b6d49bc785ea9009,d040460a34af980abf4cba4be8bace0727fd50a03e255d9153136fb841aad65d,4084408317513942214,group-00704
Basil_Plant_Unhealthy/IMG_20201217_151911.jpg,Unhealthy,,300,300,f41331044e517fb4e02c9bed0db742bf2af6e47c4e656839384c83f570a40f09,bd54c094b5779fe91497e98df47345bcc643dbd76babb3448bbf1f4d293bfaa9,2570635893032731844,group-00707
Basil_Plant_Unhealthy/IMG_20201217_151913.jpg,Unhealthy,,300,300,b7bc75abe6196d52320e1bb2b8e03d7067addf9bd7be5404ed3e5073c0f2b2da,239a120e2bcc958149d6119804ba567d04e9332d35967a951938b1bf9595b48a,264775291637187750,group-00707
Basil_Plant_Unhealthy/IMG_20201217_151913_1.jpg,Unhealthy,,300,300,9b8b68b9e258ad4aab5553cad723c51f8e029f8429fdf5dcd75136af5dbc70f5,1ba9bb84f1741dd0acdaec8ca98586ff7a77c2fc602718ae95f9eacaa5bc0de6,265338241590609092,group-00707
Basil_Plant_Unhealthy/IMG_20201217_151915.jpg,Unhealthy,,300,300,8a1a537da72bec9c78b4d7b4487cedf4f0a1dd902a1d3a5aa560fcd00127afbb,90516036aa00e6964669e6241af81a1693399ada857242ddd87872bdfec32b87,1407246900261151974,group-00708
Basil_Plant_Unhealthy/IMG_20201217_151916.jpg,Unhealthy,,300,300,7fb856f4af2b0a84a8ef6b960d72d3622087c4fa5120ac50d230751f3f34847b,5eb1407c5f9de9782909e9a2cd0c7dfc9433777d515c93f89dd658ffe70b57aa,695669295265461990,group-00709
Basil_Plant_Unhealthy/IMG_20201217_151917.jpg,Unhealthy,,300,300,bbb46fc022d0d51676b0a04f42c993c991349d73fd7bbff2455ad19c3696dc40,48799b105bb117ec250a0d9e0c63d56a78520845fd4de86a0d44685f1fd11e3c,1839581677004371638,group-00710
Basil_Plant_Unhealthy/IMG_20201217_151918.jpg,Unhealthy,,300,300,881b8f4886ee88f2550f94d19a85aad74c0b9bec451af24f805899e9f3107cc0,da0ab5dae580a735d49b45dbc3cd56630a07e775b3d40caa1938d2f366f195e6,834225627959236278,group-00711
Basil_Plant_Unhealthy/IMG_20201217_151920.jpg,Unhealthy,,300,300,06313043e9d660ce882724e7e0364a7e5370001ed22edcecf82ec2bfaaad7d96,20c1896492925dac03df98cf0b771a0820aaac918cd5877331dab3d68fe299ef,6994024172981162642,group-00712
Basil_Plant_Unhealthy/IMG_20201217_151920_1.jpg,Unhealthy,,300,300,6f64d5d9ad65bcc6e48b6346f8e6ec854ebed1fb6bc3da9ad40ff88eafebb90c,ae1d3d912621ce12cfa1407ac03402e5cc548b0305e0ee9923b1d7856c7bb63c,3427104822699086354,group-00713
Basil_Plant_Unhealthy/IMG_20201217_151922.jpg,Unhealthy,,300,300,4ecb4dc2252d2c19ec255236b9ffb14c81810c73fb966aacd198ebb6018e634f,003a690345a15549a84f873de6ce3752f8823dec7974d73982f80620067c3f55,2865843619424172650,group-00714
Basil_Plant_Unhealthy/IMG_20201217_151924.jpg,Unhealthy,,300,300,096b36111d94c581a6ab013d1f7a75560c972edbfd38b0d3db738f9af6f61110,829c1430bfa368ec71555c3f8a3c832dd8f4fed52b1d4bc7580bce00a5276283,7188193428013103658,group-00715
Basil_Plant_Unhealthy/IMG_20201217_151926.jpg,Unhealthy,,300,300,95e1ca6d65706d9e21ce4e2354df42c445d80ed8fefdc8cabe7a8c950e52498d,24094534ad57b83f4631cb541a8a296a14851abaa946222f340441a7c36baa34,7650394258942587972,group-00716
Basil_Plant_Unhealthy/IMG_20201217_151927.jpg,Unhealthy,,300,300,9baeeadc4cdc6aac1ae4f1578035f913cac17b316e796783da6bd8945a772c82,ead7d71317e335dcbd3ab21f168ae0a8eb52ad4c5185e5fbdfd5cc82e3db093f,1126965538349761556,group-00717
Basil_Plant_Unhealthy/IMG_20201217_151928.jpg,Unhealthy,,300,300,c8b671dc525a54f88ff5542fb1b03899cd149c6ece6699574be2d8fd2f71a60f,b27e979886d0d3571f90e52d25b5160c03497a6f2f159be425d54128d48d5da5,3315656305843743908,group-00718
Basil_Plant_Unhealthy/IMG_20201217_151929.jpg,Unhealthy,,300,300,bfc34b8ed7566288c3a0275aa672c0d9ad651e2d966c2b9acd1877ff02147265,03b734793f90f62cded38d0c57b0d1d18af822680a6e60b504398c90146b0b0a,5838784116346423544,group-00719
Basil_Plant_Unhealthy/IMG_20201217_151930.jpg,Unhealthy,,300,300,9c7f99a1c30d8009599a64e6d5feab99536785e4c88cc8061ea0c2280b9c88aa,1c153d95d58038078cd50b3f608405ac8e4f48d3f082e3d03c95501be2565e84,195791512560056464,group-00720
Basil_Plant_Unhealthy/IMG_20201217_151931.jpg,Unhealthy,,300,300,881b2fbdb60055a700e5d855c1c380eff062803b363409d93ccf59d0e21a0174,d5d45a668aa537b77ca5fafa6d1dbcab9da706ea88a253f7c94f43383cd5c108,49433311771079056,group-00721
Basil_Plant_Unhealthy/IMG_20201217_151932.jpg,Unhealthy,,300,300,add36537967e646ad0cb81dbe9d468f1ab6251000103896792ff6afe457d230e,e4cf9b88f9b2bf47b69b4c70e07a263b254bec31376bccf7f2895eefbc99972b,130603931983905488,group-00722
Basil_Plant_Unhealthy/IMG_20201217_151933.jpg,Unhealthy,,300,300,dfcaedec15be0cac763d0f8935bd1db136a70a97bd4819ff8cf6acbd64cc4190,b96d838a9e3879b4be3b03398310be9404588b7041a4a2414f541b6447617bd5,3826822791406277332,group-00723
Basil_Plant_Unhealthy/IMG_20201217_151936.jpg,Unhealthy,,300,300,c3e0724a57dcc40742e4f0374b9f53e6e2c77fcd674f8c3bf440ab9dace3d2c6,7f1d0905d29d168cf2ce0d63f5944518dcebe163b250dd3cd665823980769ead,2054140393873412587,group-00724
Basil_Plant_Unhealthy/IMG_20201217_151937.jpg,Unhealthy,,300,300,21506b8ac0990b97494a4db75862920505fc12002aa0a145088b5b28ee76a027,d76ac89a378db37a0d9fa818da5bfe42c7db505d4fa51c456def53c6ab0beb63,1768122341265461499,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151938.jpg,Unhealthy,,300,300,4f38c7f096137342b27272e4dac989e698fc6c3968907d6b6cb8d5dc90fcf34d,4896d437236a6c7c62d32248f750ac22dd3caecb98892b2529371792981eb431,1769213056800215291,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151939.jpg,Unhealthy,,300,300,d0781b1b1c2093c456f39e87c6b4e422a07e42200672a996878f8d173cfde0d3,8af900aa8a4637e54e3cd3603007068b4af7afda79c7434c22ec0539ff1906c5,1841305834136490171,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151940.jpg,Unhealthy,,300,300,a44022f2211d6a454c197a828433b94a20e542147e5c2a7d7beb31b565a47fc8,6138038b80161bacee9cae35b9dea779b89a4c7886d3748493c8bbc3320fc865,976614703533871355,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151941.jpg,Unhealthy,,300,300,5756ca36872e92e0d85d479dc7554814cc93ffca2c85b72f0621982ba9e7eeb3,46271b759e12250490c8823e39b1ab08505272f435ae75dfa932ffeb5a3573e0,1841305831989006587,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151942.jpg,Unhealthy,,300,300,4e7f1c45ef9fb00ba5bd185fb12090c91c8b4661926bfbce51659b19fa1bca75,203d273d27aca057faef14f5c3ef5fcd85cf5d42684372070a8458e0df0561ec,1841305831989006587,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151943.jpg,Unhealthy,,300,300,c7ee14875231ca54e3925164a0e07f263fc7c01d429e6387f446bcc33890ddfa,2d8ac6c9c501296d21c0b065c675bb8689976246c66da3c11f370336c594028f,1786101555939660027,group-00731
Basil_Plant_Unhealthy/IMG_20201217_151950.jpg,Unhealthy,,300,300,52cc6ef4674f12133318d3c128efdb6057541ce300d93645076bf8b4e8f88d04,5c0e06c4043daf034256eaf5d51c92a9b037c07cbfbd0c26d9cff8e7a657dae9,3905495018772025594,group-00734
Basil_Plant_Unhealthy/IMG_20201217_151952.jpg,Unhealthy,,300,300,5132e187f238b1adfaeb5719d229af787ac0aafbe1d29dab3098ca9c3d773773,1da9cd5bb5744c5339178a3ea74be26a188e33240bcb9f923e5fc06e9db72a34,3905495018837037306,group-00734
Basil_Plant_Unhealthy/IMG_20201217_151952_1.jpg,Unhealthy,,300,300,da4be87126339938cbfbb127324b2821595c0b5209d28c8c30f24ea719534374,e9e2472ade4b5c26351c03a8c3ec64209b3f5601040e6e31f22bdb4b42c614cf,3905495018838872314,group-00734
Basil_Plant_Unhealthy/IMG_20201217_151953.jpg,Unhealthy,,300,300,abaaa7f579219598a4ddc7b5dfdce9e2ee1b0ae956ae2837b6ee3cb683b1ec27,4b8532f12a0c79afeeaaa2459f2b7f37dcdbf4afedca392c72a4b5e649b72992,1369968837909445882,group-00735
Basil_Plant_Unhealthy/IMG_20201217_151956.jpg,Unhealthy,,300,300,019229cb119654ebfb10440831d6fb1909bfc34cfad95adfa35952ffbe1d9395,9202d8faf6bd5743f32e517455fa9ff7fd407a61173af7e5b9ccc881bb870e64,8946162093759824378,group-00737
Basil_Plant_Unhealthy/IMG_20201217_151957.jpg,Unhealthy,,300,300,84a467ddfe018d925e417d7c2f44315356a25c5c1b9df27ace0e45e0663c792b,5e27fa9557b4987d48bb1d171f8ebb705596eaa91d21ce3c811bcf5c9724ff35,8504809330277532154,group-00737
Basil_Plant_Unhealthy/IMG_20201217_152000.jpg,Unhealthy,,300,300,87fde5ab489dd6c994a26d77e30d84a70c1afe939f86f0b2bd0d1cf5a4538e76,aea5d1be75ff5eefa055dd0708635d2cadcf8a98d5b5ac8ebab8c9fce766321d,1119664138073162234,group-00738
Basil_Plant_Unhealthy/IMG_20201217_152001.jpg,Unhealthy,,300,300,c61c49d6ee5928de9c9bf511ebed99ae76de99cf3a11a2e952a05c934acb0c47,f006f4414f317c046c4ee48ecb676255bf445d88f8acdd1636c0aa5b75da94f0,5015277814691807738,group-00739
Basil_Plant_Unhealthy/IMG_20201217_152004.jpg,Unhealthy,,300,300,0480b9e6d2b8ca9a3d842f92ce40230bc63ec9de5375f5b45e432c2f482a811d,541dff34d525bd90007660e79f03072df43fb17eb61604d82816c12a026776f8,4140614649871991995,group-00744
Basil_Plant_Unhealthy/IMG_20201217_152005.jpg,Unhealthy,,300,300,343c2f47215c469c3caebec85a9f06e8ee1b012564bda3a7fa230b5e2419e90a,dcdbd570536ccdb30d3c75895246f6f82ad1892c91f6dd5b6080ce5ab591d29a,4140544281128862907,group-00744
Basil_Plant_Unhealthy/IMG_20201217_152007.jpg,Unhealthy,,300,300,676f6829010bdb4531bb439472f50556eb8124ad586a6de704675266b745c90e,f99079230c7ee70d9d550962b1c9de28d23fdba8d259312ca45b9c4859e457a1,8788256897483818171,group-00744
Basil_Plant_Unhealthy/IMG_20201217_152008.jpg,Unhealthy,,300,300,66f0805fecd812760a6a5e3b39ee8e5700c8bfbbc2c2b580bc496e4dd7f6b130,6be497bc4232805dc776fa93b6a517b2f3ea36e49235ce3dd4ba2405404fc17d,4176643446823847099,group-00744
Basil_Plant_Unhealthy/IMG_20201217_152009.jpg,Unhealthy,,300,300,1bb336d311423a53102d6f9291cde7ad8beebe0a8cd18fa31d84a4e5c25d5c19,f9e1838e90ab950e5629855900994d0098e0774619100322e654a7348c6c6317,4176571430959711419,group-00744
Basil_Plant_Unhealthy/IMG_20201217_152012.jpg,Unhealthy,,300,300,c92260af3d14b8087e48d475a8487e9f684e7803b4ad951826e22d98fb42c90c,0b40f9284c1b1ef2a1066c253601ce6e5ff28b361639d922d8f03af93d90a937,8725409346090844651,group-00746
Basil_Plant_Unhealthy/IMG_20201217_152013.jpg,Unhealthy,,300,300,3a9714a438bc8c670cad5abe6e8887d0a58c9fd09eadee3ffbb162587a61b533,be9bf8cfe018b8840678cc73871b11a4e38d2ab1ec2a3a63206ad4df06e79426,8725416630355378667,group-00746
Basil_Plant_Unhealthy/IMG_20201217_152014.jpg,Unhealthy,,300,300,6b0c5f753c7458bdb118d07a63e661898a80e693d630bf192f6a22a8b97b8e7e,43cd49dc7f0d40f77f388578e8adb09669030f667ed26e53a207c0b5ca6bdae4,7149052857335808427,group-00747
Basil_Plant_Unhealthy/IMG_20201217_152015.jpg,Unhealthy,,300,300,fc6602d2cf4ea4ca0d799e2516e4c3f1e36dccee8f727c3d04bbb4999ce9721c,44403c86237fb303cd31c27c7318c60c79bf1d6b7ac3bc9e4bf18a8773f364e5,3536603298305806763,group-00748
Basil_Plant_Unhealthy/IMG_20201217_152015_1.jpg,Unhealthy,,300,300,8c4b820fcfec885f954ba80b462b17e66cfa016a49cec93534a3925e715b6407,b82cd40646bc93a5c8857e516e78a63ce58f32e867621dbbd4cb352482e29e79,3519042447399080363,group-00750
Basil_Plant_Unhealthy/IMG_20201217_152017.jpg,Unhealthy,,300,300,926500278f13c69c5fc15d3a77716066888759d8837e2a5ee3f369fe34a0074e,29c35824081bca997274deb9a04bd89ba5434dff2961bb32daa35be576440318,4100006799329870251,group-00750
Basil_Plant_Unhealthy/IMG_20201217_152018.jpg,Unhealthy,,300,300,ef474436ed7fc8c9d8eb18ce1e6453fa7169c9633a350a3b6ae9098cb681ece3,3471bf9dfef66ebc292ebbe1d4892b7231f2d9e62609b6055f496a75e830f1b6,4050466929641406891,group-00751
Basil_Plant_Unhealthy/IMG_20201217_152019.jpg,Unhealthy,,300,300,b4e13d72bef0e36f1ff652c3096514e7989816e6ca4d6909aab99a47bd08091a,1d48c49b01615ea9cdaab3748be9ac4562892e29cb7251026e4a06b15dd8a0f3,4131600442133987755,group-00752
Basil_Plant_Unhealthy/IMG_20201217_152021.jpg,Unhealthy,,300,300,eab51441138d551a91ae691a41cf6ac9d091850b2c92f0d0334dcab8970a0dc8,52f321450debb36491689284ef2e15f04c1fd4b66461b07695ca9c8febd705de,7140168270701806763,group-00753
Basil_Plant_Unhealthy/IMG_20201217_152021_1.jpg,Unhealthy,,300,300,416582e827aeeab5b137fccfebfa2392f4c468ccf56a1d1800aba6c688d69b44,10fa8086c2e33525eb978683109712a12b4c945198d9ea878ae66318b88966f8,2438315960182182379,group-00754
Basil_Plant_Unhealthy/IMG_20201217_152022.jpg,Unhealthy,,300,300,4f6493f1172d9408bbd7292829af4db228103ead021b8889e75bafadbe1fd647,b16eaa57c9c1d165ac573c22ae02ddb1a0ce933aeab516cd61d37acf39f76bd0,2577998076087304619,group-00755
Basil_Plant_Unhealthy/IMG_20201217_152024.jpg,Unhealthy,,300,300,f665f71c3bf4e2b8f9071ff420c815268776bcf11714804cf22c0f844bbded71,a7eceadc1b96128d810133063b8447f1334ea64939ed251ee3b1ea3393e5af96,7572771738559578539,group-00756
Basil_Plant_Unhealthy/IMG_20201217_152025.jpg,Unhealthy,,300,300,7b47f9c73b1993ac5891a2940c49e0ec75881c348258cbf41df9a3a871dcdb50,d7d7d913eae76a6c4fb322d32f2f6e08e6e9ecffc191ef52edc2a99ade19b056,7715725568618399147,group-00757
Basil_Plant_Unhealthy/IMG_20201217_152027.jpg,Unhealthy,,300,300,b5bc6f4c6a952a5003d26a7b792aa881c003ba7829e0c681d0f15b3e59a23119,85a02eea19b582c0bb648d4ab9e0a6e415f97bad696cefd87016e054cb93072b,7140113914133874091,group-00760
Basil_Plant_Unhealthy/IMG_20201217_152028.jpg,Unhealthy,,300,300,ada69985446c21608c5200bf5fb9389ce73d99f3ef389d23c3067e6a1b85a2b8,ef87ce843c5cec673ed72aa3412bca69b222dc862aa47c17a118c6c43cd11f3c,7140113982316479915,group-00760
Basil_Plant_Unhealthy/IMG_20201217_152029.jpg,Unhealthy,,300,300,bc05259421b36019e5ec62be6778b1415a592a3b7be54dde3f75e8e20d324f50,a62ffcbe7b97dc854d07ef39b1b8b189935cee312bb1a55d58b0aa09f81441cf,7014013192750106027,group-00760
Basil_Plant_Unhealthy/IMG_20201217_152030.jpg,Unhealthy,,300,300,9eb638f82bb99f883d49c257b48001d4ffe98b8d92d2f32eb61f2d471a0c851e,53a84128b19ce3d781647bd52c1f4026a0985201c1dd08dc7d71dc4f566e1943,8672393318600410539,group-00761
Basil_Plant_Unhealthy/IMG_20201217_152031.jpg,Unhealthy,,300,300,bd1fdb0ab2e78176085c94964603c75dde8344d091155f2ba6ffeabb668e9eb4,4afb057ac7e481555a4966d3a862a5a6411bafb49a21d6a30800d492c5896024,3807808492763809195,group-00762
Basil_Plant_Unhealthy/IMG_20201217_152032.jpg,Unhealthy,,300,300,77118a96d4af86159b3883f690ee76a57165781dc9e2abf94b764051cdddc747,93cfc75e63f4a2f68eacf0c086385cbc76a6ad633d3c10c3e09db114cfde198b,2043585186736047531,group-00763
Basil_Plant_Unhealthy/IMG_20201217_152034.jpg,Unhealthy,,300,300,156a56b761a12ec1391d0f9fe08d40889fc60be655253d06bbeb441987d5547d,4b2cad6b49f968314ad6aea8d0f2b29f8b25af7979325a7c1931e56d8a77526e,2051497139265537451,group-00764
Basil_Plant_Unhealthy/IMG_20201217_152035.jpg,Unhealthy,,300,300,e3f74216271a7de943015c650645c3df2f4b972b88e8f83c14482cca1a9fbd2f,68f57bdf3de2febf7c38c15e36abb939efae072bf27ffe953bbedf82452dfc66,4357342343176013227,group-00766
Basil_Plant_Unhealthy/IMG_20201217_152036.jpg,Unhealthy,,300,300,cd48076aef1579b5081f0b1b26c54265298b95a6627881f69298389fde5d3530,54d5243de4fdfcc35e77c8a18b4d443af311b38583b58a129a57b78d324c7118,4348335148216239531,group-00766
Basil_Plant_Unhealthy/IMG_20201217_152037.jpg,Unhealthy,,300,300,08bc2d58d903fc71be5c391c262628cd83f172bfc38d6f367357c86169e68aff,3335601146d1642e138a544ab9f4fc4235cb62f9d826a16b497bdbafc6755297,3772153792127517099,group-00767
Basil_Plant_Unhealthy/IMG_20201217_152037_1.jpg,Unhealthy,,300,300,fcd27fa050edc9a0e7768eaa3e9e16078638cd28b37748df4cc334fbf65e7b78,c203aec2040c65f981fa7e8977b3ff831789a0602bde7a65d5f06dc9cc372a21,8144163867886567851,group-00768
Basil_Plant_Unhealthy/IMG_20201217_152039.jpg,Unhealthy,,300,300,116382d4f7c5377740ed1720733b8261e7be3d14a686b4c6becc673c9c7ffb66,8c58e069965d7145848f5a44426b302e0a5bddf0905919a0b453b74e49268c6b,8086362632371977454,group-00769
Basil_Plant_Unhealthy/IMG_20201217_152041.jpg,Unhealthy,,300,300,d27ab784a53bf346f150a857c37e98015e27e96d4c90737592100597e8bbbde1,c5f7983abcdd4b85acd193323f7ab9e13ca20069cec97a8f74e6462817b27cb7,8663808544946404542,group-00770
Basil_Plant_Unhealthy/IMG_20201217_152042.jpg,Unhealthy,,300,300,92f5adcbecfa34b8e5e6c8a17af38138e3d0b2dd92aefdceb03ad620a9f4a2f6,0e37e528a4ffc37b6e55f0c1193c674dbc5d88576bb52d06359815c1600b9fb8,4214321933166451898,group-00771
Basil_Plant_Unhealthy/IMG_20201217_152046.jpg,Unhealthy,,300,300,cdd1e8a3a658f40343b421213cc30ee906962457ca8d75dd8f55ad22a081b65c,a75a76eac6fa5173d5cdd5eadbeeda3a9017d7a45da65a12a7290304e04a88d8,2070733943951057323,group-00774
Basil_Plant_Unhealthy/IMG_20201217_152048.jpg,Unhealthy,,300,300,62aac41897b4aafee8fb2d8bc9bb250a3d495c465aa24c4ec1a56456d7112c5a,086a16c34ec48183fc7f1187dfba097b4966636b0742dd86e93fda713e444f75,2070725150005518763,group-00774
Basil_Plant_Unhealthy/IMG_20201217_152049.jpg,Unhealthy,,300,300,76f59688c6445d01849e22bd5665e4fe942e7d63feef2bb45da30665dafde1bf,659f262589513eeb80eec3856e59c85c2886d1e19432ce3ba3fcc619970db7fb,2071015418927735211,group-00774
Basil_Plant_Unhealthy/IMG_20201217_152050.jpg,Unhealthy,,300,300,51b21abebb6f8a3dfcbbc106eda0ef8c725d0973802bbfa20707470948d479ab,e8d7cfb40c681bc8364b66ab65e9907598b150bb010b7f8faae0716227de76c8,1871801512750170539,group-00775
Basil_Plant_Unhealthy/IMG_20201217_152051.jpg,Unhealthy,,300,300,4e0724f49ceef0eeaf6542572f06f9805d897797038abcf7786a701ef8eff9d0,012f2b1f6bea1ca8b6b917f0bfe6d152fbf69a0273666dc85d6089f9f0caeb22,2141911938349883819,group-00776
Basil_Plant_Unhealthy/IMG_20201217_152052.jpg,Unhealthy,,300,300,bdf545fe0a1fc4a912171340706fec5c4e8351f0fc5bbb9408e0ec634a8f82bd,d3cde316a8b9dd880a3dcb7ee956cfcdd20e8c07dff390ae53226c824990e51d,1851526520783454635,group-00777
Basil_Plant_Unhealthy/IMG_20201217_152052_1.jpg,Unhealthy,,300,300,89ede63c7617e4e4626b1a86778dc3dbb3b7dc871654a6ce363dd6a2bd69719a,7c70091a139d7969fdf89334201e5a16a90d61d41e24713c79e952270f46e239,6213960578349337007,group-00778
Basil_Plant_Unhealthy/IMG_20201217_152054.jpg,Unhealthy,,300,300,ebe76a2b7da1a9f8580e1f8b1e9f43999d250be66d3f4cbfb6c06ef2e0268ce6,9f3ad110035b53d64b06386040f2d33b70e5da7b7a66b0e98cdf7a6cc1b11376,6659105189959797163,group-00779
Basil_Plant_Unhealthy/IMG_20201217_152054_1.jpg,Unhealthy,,300,300,00d1242fd57df67140659df39788a1a88505766e3fb7aeb9d34e4ab032467167,d44149753f053079ab7632ab557bb9c74b5bceec26f8022ac5a78f33a744d80c,8122510799585378731,group-00782
Basil_Plant_Unhealthy/IMG_20201217_152056.jpg,Unhealthy,,300,300,b9cc31b5ed38a0ca931cfd71b87b981547fdce783a83ba27c2b42d46a846d8a6,050f85000a8464bcfc3bf397d406685711c1ed92a241ec4ad6187c07238b9857,8122510874730529195,group-00782
Basil_Plant_Unhealthy/IMG_20201217_152056_1.jpg,Unhealthy,,300,300,6a5aaca4a7a4d24cc8e50dc3b7147c5c258a3e0dfc85f6cb319b3ec3e1657efe,1d38f4b214abe8800a9d20696ead174932c4a0bc8bcdd53ea001bc04e8d43eb9,8123636705917895083,group-00782
Basil_Plant_Unhealthy/IMG_20201217_152058.jpg,Unhealthy,,300,300,e74568ed32c38c0974463d822cba8ebb0d2d6242f592fc05210140f9bb519326,523ff4f431b31d2978f23f508dbffd422d20dd0325261ea21c6cec40b4295f67,8700053478829425067,group-00783
Basil_Plant_Unhealthy/IMG_20201217_152059.jpg,Unhealthy,,300,300,e42d4c80895cb5201c9b451f3ff9e4a0948180673cb0caa7e47e1f7b4eb63c67,5650cd5e3534e9422e18dd6d4da9f61848908907c552fbc89b0cd4e797c1a431,495858729268885935,group-00784
Basil_Plant_Unhealthy/IMG_20201217_152101.jpg,Unhealthy,,300,300,5a9c0ca59ceefa21d330069845f82661a4a98d9b57c103c986da6fd52d709668,eb8b6fddc0f02047e0fd2dadcfd6d2159b0d82d4d1853239e8222bc9ffb35e8a,5449573335316693499,group-00785
Basil_Plant_Unhealthy/IMG_20201217_152102.jpg,Unhealthy,,300,300,b17183e722ba5794aad90d6c29f9aaeab58068d16fc9864427aaf00b7351f2d3,e81218ac6d879e494f3e7f6040cd44846db0e6191e80efb87ca95e1913c3938c,124382060238210027,group-00786
Basil_Plant_Unhealthy/IMG_20201217_152106.jpg,Unhealthy,,300,300,165568726d921e9ee252424e9d8f487e0fcf2779fc2a3018ad0041b436d8e01b,9ec6f3d98c41fd47556e21095f958e8be98b951c97dadda1deb4a17a2f566436,2038162210974220715,group-00789
Basil_Plant_Unhealthy/IMG_20201217_152107.jpg,Unhealthy,,300,300,69245218185f8e89e03dc850d084359bbc7765c01528bc9ae3b94faefc706f56,9cffb4038ed6ca87023a46378f3686a01aed8b8579c2350d3409d135c00f0d86,2020218112489443755,group-00789
Basil_Plant_Unhealthy/IMG_20201217_152107_1.jpg,Unhealthy,,300,300,16e9a199e3e894001e5718abeaeb324e62894c09e067ba5444469e1a14369801,3c716515318f9f1305a3a18047cf6d762e9b97d5ccff690ecf212b2121759f0b,2020235567236534699,group-00789
Basil_Plant_Unhealthy/IMG_20201217_152108.jpg,Unhealthy,,300,300,ad1856b5db936c7f6d8e4d6e5b2d6bc8200f559becce2de08184e0c8c7e37186,ebd1e9f918547fce1bcde28a3c11b999ab7a85b4f9d1e9795b8cf4ba8351468c,892083877760090539,group-00791
Basil_Plant_Unhealthy/IMG_20201217_152109.jpg,Unhealthy,,300,300,d8a5826b2cf0578e963a9995b56a4c9d44f50ede67b60f9a6e3977e4943a085e,12bdf117afda3b9ba4ddc193fc425b63df92f4590c4229671853cfade548858d,892083877726540203,group-00791
Basil_Plant_Unhealthy/IMG_20201217_152111.jpg,Unhealthy,,300,300,b06f0638d593c479f1dedbbb0e62b1d915e09d2fbe008a74dcf55d94b5618c96,e6c86027e13cec6c2f1660a2caed76ae414f3366b69715ab03692797b151e568,2201222886304142251,group-00793
Basil_Plant_Unhealthy/IMG_20201217_152112.jpg,Unhealthy,,300,300,1fa6cdd20bd210524a94de356f0ab4536127219ee19cd82f4a1100e2b4bb40e6,6fc578ef7ebe856a20004461796d66fc169ea7477f9d7d89fdaeaf0475d9ebca,2201785836257039275,group-00793
Basil_Plant_Unhealthy/IMG_20201217_152116.jpg,Unhealthy,,300,300,e2abe7c4a8780e21c5862ae0cc79cd25685c4d7ceba356c585f78888b9fe8dd6,99f72a16a7a911db5af65c24651528cd728d0a653602d4357be9687720545412,4388313917902176683,group-00794
Basil_Plant_Unhealthy/IMG_20201217_152118.jpg,Unhealthy,,300,300,1aa84576892f8d4e3dc9974e57dda1d8e430ac603d75bd477703cf57e5d434bb,288243aa144d9e126f229f30306188934f974198ea545459f98aa0302edadf4b,1773473654709830123,group-00801
Basil_Plant_Unhealthy/IMG_20201217_152118_1.jpg,Unhealthy,,300,300,3445cfcd63a3b0df46752bc0ca7fd24902002178e548f54915eb17bc7e57d87a,9944fffaf6db80b4d9b8f2ed272fb9648b7097f8a5c8f31cb3ba8212aff3d3ad,1780229054150885867,group-00801
Basil_Plant_Unhealthy/IMG_20201217_152119.jpg,Unhealthy,,300,300,bcbc9ea852ef476907722a1bb23c1a0e74fa7b81df6f8fa48915d8b02eba1de0,e7e95e56dbd103280c299c31b374a67e1a90eed0124cf50651b83f3266bd84e8,2068459428155113963,group-00801
